respondent_id,scenario_id,primary_root_cause,secondary_root_cause,confidence_text,decision,primary_corrective_action,secondary_corrective_action,expected_effectiveness_text,urgency_text,confidence_1to5,expected_effectiveness,urgency_1to5,ScenarioID,coolant_flag,speed_drill_rpm,speed_ream_rpm,feed_mm_rev,tool_used_hr,tool_life_hr,pilot_hole_diam_mm,runout_mm,tool_overhang_mm,tool_wear_fraction
116,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
117,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
118,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
119,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
120,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
121,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
122,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
123,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
124,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
125,1,A3: Inappropriate spindle speed.,None (No secondary cause).,3- Medium,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,2: Low urgency,3.0,3.0,2.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
126,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
127,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
128,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
129,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
130,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
131,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
132,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
133,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
134,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
135,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
136,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
137,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
138,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
139,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
140,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
141,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
142,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
143,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
144,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
145,1,A5: Coolant not used.,A5: Coolant not used.,3- Medium,D2: Scarp,C5: Modify pilot hole size or drilling process,C6: Correct runout/ alignment/ work holding,2: 50-70%,3: Medium urgency,3.0,2.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
146,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
147,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
148,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
149,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
150,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
151,1,A7: Runout/ alignment/ work holding issue.,A8: Excessive tool overhang.,5- Very High,D3: Hold/further investigation,C6: Correct runout/ alignment/ work holding,C7: Reduce tool overhang,3: 70-90%,3: Medium urgency,5.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
152,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
153,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
154,1,A3: Inappropriate spindle speed.,None (No secondary cause).,4- High,D1: Rework,C2: Adjust feed speed,None,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
155,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
156,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
157,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
158,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
159,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
160,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
161,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
162,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
163,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
164,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
165,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
166,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
167,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
168,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
169,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
170,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
171,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
172,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
173,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
174,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
175,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
176,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
177,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
178,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
179,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
180,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
181,1,,,,,,,,,,,,S01,1,600,200,0.1,10,1000,9.7,0.01,20,0.01
1,2,A3: Inappropriate spindle speed.,A5: Coolant not used.,3- Medium,D2: Scarp,C5: Modify pilot hole size or drilling process,C4: Use coolant,3: 70-90%,3: Medium urgency,3.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
2,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
3,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,3- Medium,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,3.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
4,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
5,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
6,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
7,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
8,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
9,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
10,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,1- Very Low,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,4: High urgency,1.0,3.0,4.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
11,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
12,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
13,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
14,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
15,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
16,2,A7: Runout/ alignment/ work holding issue.,A4: Inappropriate feed rate.,2- Low,D3: Hold/further investigation,C4: Use coolant,C2: Adjust feed speed,1: Less than 50%,3: Medium urgency,2.0,1.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
17,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
18,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
19,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
20,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
21,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
22,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
23,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
24,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
25,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
26,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
27,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
28,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,4: High urgency,4.0,3.0,4.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
29,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
30,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
31,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,5- Very High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,5.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
32,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
33,2,A4: Inappropriate feed rate.,A4: Inappropriate feed rate.,3- Medium,D2: Scarp,C3: Adjust feed rate,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,3.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
34,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,3- Medium,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,2: 50-70%,2: Low urgency,3.0,2.0,2.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
35,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
36,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
37,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
38,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
39,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
40,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
41,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
42,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
43,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
44,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
45,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
46,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
47,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
48,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
49,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
50,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
51,2,A3: Inappropriate spindle speed.,A7: Runout/ alignment/ work holding issue.,4- High,D1: Rework,C2: Adjust feed speed,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S02,1,600,200,0.15,500,1000,9.8,0.03,40,0.5
